solarSystemName,x,y,z,security
Q-CAB2,-8.25668943944859e16,9.48619736383694e16,2.42358522063868e17,-0.775645463487997
PBD-0G,-1.50833879543512e17,1.14718333907132e17,2.09973188538954e17,-0.230438239131071
L-1HKR,-1.44317892272359e17,1.06363017857414e17,2.07948471586977e17,-0.254723495260879
9GI-FB,-1.41957203669867e17,1.12057239466756e17,2.12662182976803e17,-0.264237920255026
3G-LHB,-1.51344208033059e17,1.22914398873755e17,2.34047277325776e17,-0.208766322223594
DBT-GB,-1.48528940988412e17,1.11183014960084e17,2.21042037498563e17,-0.245723727849344
U-W3WS,-1.58162163692813e17,1.31154728381453e17,2.36425342757715e17,-0.159317197671539
DL1C-E,-1.74490438877405e17,9.43128446577218e16,2.44290763679765e17,-0.129865953006733
YLS8-J,-1.77195662479382e17,7.99106092825476e16,2.42935576988834e17,-0.109249617228463
2ISU-Y,-1.78351685105053e17,9.34510280466208e16,2.41722141672463e17,-0.126363034814419
X-CFN6,-1.83183694299728e17,8.03181648591003e16,2.49218161514745e17,-0.0958331038406912
9SL-K9,-1.89324807010382e17,7.97625754650376e16,2.49497956421732e17,-0.0963088368563075
Y-PZHM,-1.8981259417685e17,7.60299339588808e16,2.55680517505133e17,-0.0924183838925502
OY-UZ1,-1.70459529467601e17,8.17179613756522e16,2.42627149304759e17,-0.13040828677446
S8-NSQ,-1.71346660006513e17,1.13971066480899e17,2.21012404192988e17,-0.204551756251432
GIH-ZG,-1.81278908368108e17,1.09176596654109e17,2.17623657641805e17,-0.24119644493251
V7-FB4,-1.85422362542417e17,1.2195615127861e17,2.18524545450192e17,-0.249247169029628
XD-TOV,-1.81386685907629e17,1.1306380429581e17,2.1414027284699e17,-0.268365622518412
K-6SNI,-1.76722427119988e17,1.16687436913242e17,2.1053857553389e17,-0.272433026617859
L-VXTK,-1.76633512488902e17,1.08680029658021e17,2.10586203642499e17,-0.267787496229144
C8VC-S,-1.7976550572042e17,9.95244474858817e16,2.08665777093465e17,-0.27280610599664
W-UQA5,-1.76287197137382e17,1.17599154532259e17,2.05309018033167e17,-0.302784117545004
W6VP-Y,-7.35475548996458e16,8.92522404052797e16,2.31992206098731e17,-0.776604902220012
IMK-K1,-5.97563041432434e16,9.01778727623776e16,2.30701479940378e17,-0.776379837295763
NJ4X-S,-6.29654484367837e16,8.37168760904148e16,2.41897175339445e17,-0.721263267275576
F-G7BO,-5.44589939292518e16,7.33111490893602e16,2.35976679206172e17,-0.593186659123961
2CG-5V,-5.05698542855725e16,7.7832707616161e16,2.32748752929179e17,-0.61272613317426
QFF-O6,-4.66351464455468e16,7.33518783319868e16,2.33834429559457e17,-0.538433098557909
NIH-02,3.01027486933524e16,1.11161513122481e16,-6.60749665567674e16,-0.0445461923996759
JPL-RA,8.12319040375669e15,6.13960115298162e15,-7.57955663148536e16,-0.0993571772991557
NK-7XO,1.93772741930435e16,2.48393704809755e15,-8.20363125559365e16,-0.0184411606097625
E02-IK,2.71209046561369e16,1.4005948260165e16,-7.73165612095908e16,-0.0609315664544618
N-DQ0D,3.25947235815277e16,2.106028116834e16,-6.58830636814539e16,-0.0674851205281362
M-MD3B,1.82305708298702e16,8.48495996397698e15,-6.91488555552748e16,-0.119345834621503
FVXK-D,7.12062883245028e16,3.73016132102831e16,-8.39864239089615e16,-0.38292898219182
6EG7-R,5.97657723816684e16,2.56391164693954e16,-9.48313015773908e16,-0.705343299683587
56D-TC,6.3691133371048e16,3.2377837159741e16,-9.20442626840047e16,-0.698971262171623
2X7Z-L,6.63993732725401e16,2.77397143678666e16,-8.93462929154103e16,-0.554087562301487
8DL-CP,5.87774964842872e16,3.12928059467568e16,-9.84390829876277e16,-0.838720080703283
UMDQ-6,5.49916246444465e16,3.42162545525752e16,-9.83265308662506e16,-0.871404536153508
504Z-V,3.34549170922787e16,1.24043139583846e16,-1.04542683229174e17,-0.0903194024304584
F8K-WQ,2.36934391158855e16,1.00930974137703e16,-9.93913508873765e16,-0.0228984198435183
AB-FZE,3.35893116381675e16,1.47600330368638e16,-1.05864948111968e17,-0.108996597151265
N-6Z8B,2.6245828280993e16,2.12953438389328e16,-1.01960083247148e17,-0.0761857653186028
YUY-LM,2.17925467858573e16,8.55539346606925e15,-9.35327183258139e16,-0.0172835894149742
NE-3GR,2.94283776388439e16,6.54064380862506e15,-1.05520648531167e17,-0.0320258062117734
Y4-GQV,9.34304363373344e15,3.07724448979732e16,-9.76776732934704e16,-0.0209094218052535
7-IDWY,2.32545877343965e16,695147595104357,-1.1875084546461e17,-0.00871226690613769
AZF-GH,7.61450110772625e15,1.95068233023582e16,-9.47937523239205e16,-0.0268462075611603
UT-UZB,1.59095465688222e16,7.28965567781336e15,-1.28178084323994e17,-0.00847489899947562
M-EKDF,5.72163231894339e15,3.16070631694424e16,-1.08716447537624e17,-0.00470936615691331
CRXA-Y,1.15555519134588e16,1.59621446299207e16,-8.66096482986433e16,-0.0754463728436104
VXO-OM,8.18035756033349e15,1.30600804970945e16,-1.19584359436502e17,-0.00331588324209764
BY5-V8,1.98708346307614e16,2.97529340786973e15,-1.20420705787331e17,-0.00722383511873959
TET3-B,3.30144343341895e16,-5.64732120014981e15,-1.23643188011083e17,-0.0170198240226179
VKU-BG,5.58869065496316e16,4.06679369928981e16,-8.56934067887082e16,-0.546395361194665
WPR-EI,4.76111989724187e16,3.52277017014614e16,-8.38658675578362e16,-0.455815236980422
0NV-YU,4.15201568372288e16,3.52021733619487e16,-8.19719329483384e16,-0.286826344944543
V-2GYS,3.76844424834285e16,3.16164504825785e16,-8.07266719910427e16,-0.194359442555297
168-6H,3.10503891479844e16,2.87914733438818e16,-8.36910913798488e16,-0.131969273927327
W-RFUO,4.03472981091522e16,3.90979811953029e16,-7.66790257963029e16,-0.156080357218026
AI-EVH,3.41110101062605e16,4.66763883222813e16,-7.4077518764609e16,-0.0582776682494491
F-MKH3,4.20548548215587e16,4.3806380954975e16,-7.43098326995111e16,-0.11742991991126
ZM-DNR,4.38458342924473e16,5.40908138662971e16,-7.28337144594262e16,-0.0670590985545685
GF-3FL,5.04945424308726e16,1.87018822748772e16,-1.0744826270204e17,-0.433704607281096
ZJ-GOU,5.1716515347161e16,3.61554405460394e15,-1.04753338660451e17,-0.146619814333317
QQ3-YI,6.1283876043106e16,6.65525138830523e15,-1.00902009437981e17,-0.251153736176309
9-34L5,3.42686485519216e16,1.37630226859554e16,-1.1468595486351e17,-0.0780711596548886
0R-GZQ,4.45770478836786e16,2.11655922274601e16,-1.02010742369326e17,-0.444130606738482
QM-20X,4.58461045030975e16,8.02490032408765e15,-1.08981521430394e17,-0.151541891261776
8YC-AN,2.61778934860867e16,2.77638888200247e16,-7.35771219939854e16,-0.145874544908586
7Q-8Z2,1.64580036618758e16,2.51310335933103e16,-7.56401312392344e16,-0.303187969851367
SUR-F7,1.43358694240074e16,3.61101890176634e16,-6.64366061823448e16,-0.437103912582221
OK-6XN,8.19633015493762e15,3.63634385035332e16,-6.21568152595358e16,-0.560892279844313
Q2FL-T,1.6161183214189e16,4.17059510564974e16,-6.66505427593118e16,-0.254060432140927
Y7-XFD,2.32321346933871e16,4.9896654445411e16,-6.81087397647789e16,-0.0518990523917552
U3K-4A,5.3972628469906e15,2.74389954445141e16,-6.34250663063543e16,-0.752034049698159
P1T-LP,4.26281025881546e16,2.84098451742217e16,-6.66410009524706e16,-0.0571290958201173
R-ESG0,4.8811660521606e16,3.71580063631764e16,-6.02052950737606e16,-0.0461012679897469
CI4M-T,4.58239383783563e16,3.68962889951879e16,-5.38170738458803e16,-0.0301216179306456
I-QRJA,4.8155839710672e16,4.57802324961202e16,-5.05763062244826e16,-0.0740720257600932
M-YWAL,5.8678105729416e16,5.14419257884839e16,-5.28661816729555e16,-0.232717219763074
DE71-9,4.7719123648463e16,5.41791776727701e16,-4.44391662012128e16,-0.139089979538869
7JF-0Z,5.32402212333647e16,5.70873478854708e16,-4.2174796877534e16,-0.267579552349694
IX8-JB,1.8416698594562e16,4.01385586266161e16,-9.70268146630989e16,-0.0350951381085417
WTIE-6,1.49456070604522e16,3.37992961737106e16,-9.62883435606656e16,-0.0304822386141728
Y-DSSK,2.26484052853831e16,5.66534802326022e16,-9.77877167361401e16,-0.0204954862977822
F5-CGW,2.07138389114489e16,6.91503117025708e16,-8.96142506852252e16,-0.00385661849225194
H9S-WC,2.89625432490795e16,6.99404829184673e16,-8.32029069444258e16,-0.00666207816625353
B-ROFP,2.73211704062948e16,5.48934803672397e16,-9.61754309546966e16,-0.046223164426725
1L-AED,2.2684852853709e16,3.36679289629539e16,-9.46604171614987e16,-0.0715186787819351
1C-953,2.25333720735088e16,3.51854964953174e16,-9.14775146759901e16,-0.0718016640007788
SL-YBS,2.98823436247898e16,6.60494030917525e15,-6.28818675064688e16,-0.0263571581399054
UNJ-GX,1.81118904701828e16,-3.33617544699627e15,-5.08447679369772e16,-0.0118813677190186
0PI4-E,1.68993857924119e16,-9.0689749720225e15,-4.8921553149624e16,-0.00351434708542797
6WT-BE,9.68716113277289e15,-1.5438979213827e16,-4.16225381431782e16,-0.00118070332999487
L1S-G1,1.71024066749009e16,861572122819290,-4.47873832928537e16,-0.0153672382862825
9SNK-O,4.98996812214184e15,-1.17661874922576e16,-3.79020206906777e16,-0.00213345268218701
B-VIP9,4.80333503528716e15,-1.50834678264365e16,-2.43351587256851e16,-0.00152269610494371
LXTC-S,3.8365044771845e16,1.77518481959327e16,-6.61220355464615e16,-0.0339260521665743
WE3-BX,3.99273666518586e16,1.56825885494105e16,-5.94126335716466e16,-0.0160601471045383
H7O-JZ,4.57909834646012e16,1.18903717334513e16,-5.73010324730467e16,-0.00813493105595808
H-8F5Q,4.17097239194127e16,1.06089956715996e16,-6.46573866020843e16,-0.0157295502435514
O-RXCZ,5.29237341436152e16,1.76533200471664e16,-5.34344599014993e16,-0.0107056403909898
4M-P1I,6.37066121385023e16,2.05032305421241e16,-5.75354504611379e16,-0.0283439942290368
P7UZ-T,7.33466178389156e16,3.63672738455568e16,-7.61112331182577e16,-0.216504266062135
PUZ-IO,8.16407505934261e16,3.62402492193271e16,-7.58107066680248e16,-0.192657635167677
HB-1NJ,8.58622754332639e16,3.35064564373114e16,-6.99357493039174e16,-0.134467648176266
EOE3-N,7.30429353092078e16,4.73649634066485e16,-7.16788027147126e16,-0.172361834136741
F7A-MR,8.62407033418843e16,2.56394796902737e16,-5.94836858227867e16,-0.0629222055288609
O-8SOC,8.53950211757182e16,3.38019213895117e16,-6.39337468660292e16,-0.104857186489512
OJOS-T,5.48837698580738e16,5.9471257542612e16,-4.70557547314066e16,-0.313705210625564
V89M-R,6.265942643551e16,6.11796207474594e16,-4.619200419379e16,-0.554138619971817
66U-1P,6.55770931782876e16,5.42750741504978e16,-3.97922217096045e16,-0.496100207475394
BRT-OP,6.42274314655786e16,5.46319178271353e16,-3.53298269427654e16,-0.458435671211739
JUK0-1,7.3677226361168e16,5.67046206140264e16,-3.46347537725627e16,-0.663625899045134
V-IH6B,7.83300526374628e16,7.07854751295948e16,-4.11458597881339e16,-1
52V6-B,2.13811492496442e16,1.77058191167658e16,-1.05176900713026e17,-0.0281171587941249
PUC-JZ,2.49898980829357e16,1.4435731701208e16,-1.1249327415643e17,-0.0296239888628694
SB-23C,1.60266764768897e16,2.16889035945914e16,-1.02441720104936e17,-0.0178756615142906
5FCV-A,1.89570631761073e16,1.12436753665952e16,-1.11222102448514e17,-0.0104026682793671
O-OVOQ,1.23907579558095e16,1.69431726706913e16,-1.09600583847022e17,-0.00602043702955168
92-B0X,1.25668289357333e16,2.22388929770901e16,-1.01681230014286e17,-0.0130872857866194
0-3VW8,8.75235061957777e16,2.04252392508372e16,-5.05854617976782e16,-0.0337650310683539
28-QWU,8.80751727052925e16,2.61363436325323e16,-4.18461379144569e16,-0.0524295857345947
UD-AOK,9.36012986826091e16,3.5313014786452e16,-4.10083790527502e16,-0.114565945874979
M9U-75,9.66993916475029e16,3.79073654628606e16,-3.22171637786154e16,-0.137062480919328
N-RAEL,7.89159357569588e16,1.97312434232696e16,-3.63796758178615e16,-0.0265436090089829
K-IYNW,9.95642584308602e16,3.55800915758777e16,-2.48634047712283e16,-0.123402123333382
H-ADOC,4.09595664947676e16,-1.45309941934599e16,-1.57004743269392e17,-0.124762799799625
G-G78S,4.77476902143155e16,-2.01718149683369e16,-1.59676611010223e17,-0.162519388586091
UW9B-F,4.7118394448844e16,-3.23684550123377e16,-1.71779785936239e17,-0.133049837837093
ZZ-ZWC,5.05094915065933e16,-2.29584841807936e16,-1.55012175658569e17,-0.129787064404719
OSY-UD,4.70097267329983e16,-2.28477714107782e16,-1.62434141663633e17,-0.159360684554568
K-MGJ7,3.95353506805964e16,-4.60007250622798e16,-1.79236093617499e17,-0.0372919553984582
JWJ-P1,1.06574854487921e16,-8.90032833042826e15,-1.63640146583224e17,-0.223262523470692
V-IUEL,2.00286496404056e16,-1.23692330720212e15,-1.66819959200801e17,-0.142840654507615
0SHT-A,1.82269310388987e16,-6.27779395897966e15,-1.65619030492988e17,-0.159881899073978
D87E-A,2.08385996899914e16,1.21577223845074e16,-1.55979539770563e17,-0.0594706039140757
K-B2D3,2.51081351937094e16,1.21048056356775e16,-1.55653131997199e17,-0.0712150565495296
PO4F-3,1.91363270196833e16,6.9051622352762e15,-1.6098202139843e17,-0.0880374000380938
J7A-UR,9.16479779132464e15,-8.95211212765255e15,-1.70868922268002e17,-0.300095048222941
5E-VR8,2.412149802977e16,1.72676247458318e16,-1.58388886437949e17,-0.069202139411394
V7D-JD,1.84934689406855e16,1.70140595475026e16,-1.53477394066559e17,-0.0389717979418134
HLW-HP,1.52745621356721e16,3.36224621301904e15,-1.38607801438241e17,-0.0227511284553884
8G-MQV,2.09322208521112e16,1.92011271384543e16,-1.457125115647e17,-0.0250383423745155
RA-NXN,1.38084997606691e16,4.13705269215162e15,-1.43109283035335e17,-0.0329736378819541
VOL-MI,2.39187714204525e16,1.1904819445008e16,-1.49192129663327e17,-0.0450979985631618
KLMT-W,1.23175768224523e16,787004583397946,-1.33853347931107e17,-0.0176292575350804
XX9-WV,2.08666549560447e16,-5.04049686783806e15,-1.49707784496773e17,-0.0630997043012713
AAM-1A,2.32787990574703e15,2.2601955856085e16,-1.52096944026083e17,-0.0191435787654421
EW-JR5,1.29548142843793e16,3.2631570365994e16,-1.4529689488751e17,-0.00756533704960016
YKE4-3,-2.51048145051844e15,2.53491322780895e16,-1.40766397958119e17,-0.00701320070522182
CL-85V,1.66562039823943e16,2.23264908033843e16,-1.4665447990437e17,-0.0181641195874167
K-QWHE,5.22902413073829e15,1.6898013635686e16,-1.45251650391393e17,-0.0194242083679335
MDD-79,1.48082311599769e16,3.85138827197097e16,-1.39622661236065e17,-0.00519750257443907
RMOC-W,-5.40543168560358e15,1.71922860782291e16,-1.45171431531749e17,-0.0231432130210524
ES-UWY,3.39679455379833e16,5.2711188065845e15,-1.54540382237544e17,-0.113747469228517
S1DP-Y,2.08385592274396e16,-1.59520067396602e15,-1.5621072075389e17,-0.087508454331034
Y-DW5K,3.01550594234368e16,-4.53910600563595e15,-1.56349264550869e17,-0.100095745843508
M-N7WD,2.36965988737967e16,-6.00197275820579e15,-1.53883667571848e17,-0.079986994264686
QFEW-K,3.46957529173092e16,-6.35703615442801e15,-1.585539148179e17,-0.130311675503807
CVY-UC,3.51177847493556e16,-2.56676967345146e15,-1.66036971928307e17,-0.202599476838327
EQX-AE,3.86860342410207e16,-1.21680379925785e16,-1.65493625991898e17,-0.185260346644264
G-R4W1,1.03035960122134e15,4.05192855443122e15,-1.26834683272436e17,-0.0098323248661738
BPK-XK,-7.20389810902089e15,245350776230031,-1.35066636111262e17,-0.0370696529044018
LJ-YSW,7.25131930687169e15,-1.60795666655338e15,-1.27946947481593e17,-0.0125139883139604
Y-K50G,-18507869817797,-2.06988564414144e15,-1.33875241853418e17,-0.0316827075486684
K88X-J,570046281461690,-1.6838802416738e16,-1.43047426820189e17,-0.127161553180914
G-0Q86,5.53274620328092e15,-185103849212553,-1.30979623526347e17,-0.0173427293383187
CL-1JE,-8.85923835080128e15,-226843276337086,-1.39855107593746e17,-0.0618447724819629
J4UD-J,-9.23973720668451e15,-7.04307436381411e15,-1.43376085782958e17,-0.119813489776928
Hemin,-1.07731605439648e16,1.66545224241294e16,-1.37997111092518e17,-0.0146330063955542
Utopia,-1.753616713096e16,1.18174406105785e16,-1.37649191952053e17,-0.0221007303552468
Jorund,-1.81816497586046e16,2.64749537158847e16,-1.35459505474487e17,-0.00739560377794923
Doril,-2.35566444048808e16,1.59541810477415e16,-1.35730207341386e17,-0.014319277384337
Litom,-2.05332508386933e16,8.48180932776068e15,-1.42356355764552e17,-0.0417728879761037
Farit,-2.24172794782909e16,2.51972842334465e16,-1.32515611637732e17,-0.0082665961599222
Jamunda,-2.17075386308578e16,1.21589933352361e16,-1.44833414682717e17,-0.0378324918202876
TD-4XL,1.73844023771788e17,7.81383295537821e16,5.94076198929766e16,-0.146375294
IBOX-2,1.70162902136644e17,8.23267707352134e16,6.10732721093193e16,-0.112042104
8AB-Q4,1.76805721133819e17,6.29424002769687e16,5.41328914642447e16,-0.436616661
VW-PXL,1.76109662148566e17,8.76493176304728e16,5.99854583202343e16,-0.082809638
JA-G0T,1.83100517994931e17,5.81104033527996e16,5.28920335689052e16,-0.526133584
IF-KD1,1.81963372991439e17,8.64002237654446e16,6.16757448775354e16,-0.090585674
7-YHRX,1.5272636485777e17,6.93533490476435e16,9.83773591952609e16,-0.621786125
Y6-9LF,1.57996973462285e17,6.42360251699034e16,8.90599357173515e16,-0.75392372
X-PQEX,1.54666242861951e17,7.5485766131265e16,9.6773224779781e16,-0.540927018
N-H95C,1.60439764272669e17,7.74355179192299e16,9.15283430050004e16,-0.574996901
NSI-MW,1.68874809723214e17,6.75845773723376e16,9.11563743918541e16,-0.896191158
N-YLOE,1.64063311366845e17,8.3353279151663e16,9.1413789826032e16,-0.328480411
NBO-O0,1.79281382254542e17,8.27149909435125e16,7.44936209929148e16,-0.143485442
F-TQWO,1.74594037738346e17,7.28229801375587e16,7.81779354915877e16,-0.497199946
0-TRV1,1.77615869817851e17,7.93215615408782e16,8.05875911457669e16,-0.261913272
13-49W,1.73398229383236e17,7.739887355583e16,6.73477714805024e16,-0.164076528
6UT-1K,1.71285171632832e17,6.27360125544009e16,7.57999951255549e16,-0.639783035
O8W-5O,1.85171259267189e17,8.36878487674832e16,8.52804459264409e16,-0.144954878
LH-PLU,1.8082427107159e17,5.93774112217773e16,1.31919634949352e17,-0.594941016
AZA-QE,1.85320956016518e17,5.03361609071477e16,1.32674401427457e17,-0.73939976
8-2JZA,1.85590407222191e17,6.4646280711871e16,1.35783720912809e17,-0.43182052
ZT-L3S,1.86335462686314e17,7.5013683792693e16,1.34597211588984e17,-0.17495174
VVB-QH,1.87525518001697e17,6.5516006977628e16,1.30010096506493e17,-0.369693254
Z-DDVJ,1.8993969074843e17,7.33479527786362e16,1.2371524079071e17,-0.179950732
7-2Z93,1.62330998926009e17,5.38554694862084e16,1.13812964149281e17,-0.644912997
B-VFDD,1.64847652295853e17,6.47220401431783e16,1.13722945993801e17,-0.617783984
A0M-R8,1.77189880011857e17,6.64353880028124e16,1.05256832656186e17,-0.667146126
LY-WRW,1.80405078975353e17,6.85450727623331e16,1.15555024387845e17,-0.38382591
9F-ERQ,1.69978878425172e17,6.24827054583135e16,1.29773692174864e17,-0.533986837
QCGG-Q,1.81023214431601e17,6.14512691928587e16,1.04476243709621e17,-0.628168784
1NZV-7,1.72060390094263e17,6.01870808373938e16,1.13771920402053e17,-0.637664779
NIM-FY,1.69175762869274e17,6.69807333129589e16,1.23882387937594e17,-0.423260749
DAI-SH,1.44069996574404e17,6.8122343911515e16,1.15334319528611e17,-0.316336726
V3P-AZ,1.44540671757292e17,6.06281641960872e16,1.1163153939015e17,-0.489001651
C-KW6X,1.36098254764639e17,6.76314738010672e16,1.17259476518884e17,-0.28833373
X1W-AL,1.49500616202073e17,7.18404388395862e16,1.17480026884721e17,-0.241531654
F-WZYG,1.56947301151511e17,8.3378218007342e16,1.1154909141141e17,-0.178608496
S-R9J2,1.39840217372697e17,5.55013386854852e16,1.15571952450539e17,-0.772206402
XU-BF8,1.38407739840092e17,5.35044040484834e16,1.18810862472742e17,-0.859783645
RIU-GC,1.38550668306845e17,4.52784209312173e16,1.17492276004284e17,-0.470835245
Z0H2-4,1.86535171156744e17,7.64842335625474e16,4.98189574995622e16,-0.198103876
63-7Q6,1.78580865031098e17,8.03149067939699e16,4.60993265449509e16,-0.181499528
XCZ5-Y,1.89409896090608e17,6.97737748190686e16,4.7484606343519e16,-0.536614163
NRD-5Q,1.87560963201978e17,7.14182641986786e16,4.42959839235929e16,-0.504446083
W5-205,1.77064416656404e17,8.36776616692435e16,4.29871452531718e16,-0.15664332
T-4H0B,1.91327659467847e17,7.87912228339739e16,4.28037689424674e16,-0.267274754
Z-EKCY,1.52100122176175e17,6.32935858490704e16,6.37099668523002e16,-0.194889616
SH-YZY,1.56734247393997e17,6.53176334740724e16,6.32752812751725e16,-0.186043429
O7-RFZ,1.62894193585903e17,6.58429327356647e16,5.66475180277524e16,-0.202826946
